,Label TextBlob
4694,positive
15991,positive
40264,negative
45250,negative
13062,positive
31612,negative
6011,positive
12434,negative
35436,positive
32653,negative
22579,positive
11793,positive
15890,neutral
5906,neutral
37763,negative
33094,neutral
31050,positive
26561,neutral
44778,negative
31420,neutral
26154,positive
37878,negative
14034,positive
43898,negative
1814,neutral
22081,positive
47713,positive
35583,positive
32045,negative
24175,negative
9263,neutral
4700,neutral
44939,negative
10822,neutral
18615,neutral
15425,positive
6876,neutral
22381,neutral
16249,neutral
32828,positive
47322,negative
44011,negative
31023,neutral
32209,neutral
5630,positive
43888,negative
13003,positive
5982,negative
28327,neutral
40585,negative
48198,positive
12149,positive
3188,negative
16703,neutral
43995,negative
15471,neutral
16099,neutral
8586,negative
13280,positive
17873,positive
45544,negative
7364,positive
47358,negative
4875,negative
2177,positive
13862,negative
11031,neutral
14482,negative
22346,neutral
36948,neutral
36932,positive
26163,neutral
32309,neutral
4999,positive
30874,neutral
14390,positive
28180,neutral
2450,positive
40148,negative
41203,negative
23224,positive
43394,negative
2535,positive
24233,positive
17039,positive
15084,neutral
44999,negative
40,neutral
36684,neutral
35689,negative
2701,neutral
39601,negative
4349,positive
3218,neutral
9638,neutral
46644,negative
43474,negative
1036,positive
5765,negative
35792,neutral
9401,neutral
38370,negative
39336,negative
12507,neutral
15912,neutral
24952,neutral
7755,negative
40529,negative
17660,neutral
22426,neutral
29549,neutral
47235,negative
15310,neutral
19236,neutral
7953,positive
30933,positive
36563,positive
24948,negative
3308,negative
27324,neutral
29375,positive
7175,positive
7445,negative
30544,positive
8465,positive
34388,neutral
17063,positive
38623,negative
24388,positive
7075,positive
48325,positive
25217,neutral
14375,positive
643,neutral
40345,negative
3108,negative
17374,neutral
32634,positive
35938,negative
38994,negative
22934,negative
14888,positive
33650,neutral
28572,negative
12950,neutral
14331,positive
48313,positive
23186,negative
32000,neutral
16269,negative
21711,positive
31861,neutral
410,negative
45749,negative
45015,negative
33136,neutral
43729,negative
28780,positive
48254,positive
15057,positive
3264,positive
830,neutral
8839,negative
13692,neutral
29297,positive
11582,neutral
5110,positive
20117,positive
2144,negative
3715,positive
48333,positive
25512,negative
2734,negative
24897,positive
10050,positive
34844,positive
18600,positive
30533,neutral
21648,neutral
32126,positive
16347,positive
20352,neutral
25828,negative
3759,neutral
34929,positive
25436,neutral
6532,positive
39605,negative
11658,positive
36597,positive
25597,positive
30054,negative
41418,negative
19694,negative
17695,neutral
21644,neutral
38995,negative
20739,positive
24894,positive
18058,neutral
37917,negative
43986,negative
12037,neutral
31185,negative
11581,neutral
46777,negative
37658,positive
37292,neutral
1562,neutral
47788,positive
27788,positive
40864,negative
7039,positive
37340,positive
38663,negative
44003,negative
27658,positive
3816,positive
26536,positive
24488,neutral
4567,negative
8425,neutral
2951,neutral
40838,negative
27066,neutral
45820,negative
47471,negative
32003,positive
41561,negative
32033,positive
11366,positive
6998,positive
9757,positive
34336,neutral
39880,negative
16058,neutral
34383,positive
28615,positive
14472,negative
37979,negative
21803,neutral
14830,positive
32703,neutral
21065,neutral
38492,negative
2650,positive
47164,negative
40551,negative
46929,negative
5777,neutral
14389,positive
43971,negative
27986,positive
17076,neutral
34102,negative
37101,positive
18554,neutral
18774,neutral
12520,positive
24496,positive
18473,positive
5514,neutral
20327,neutral
24526,neutral
29742,positive
33261,neutral
26731,neutral
3552,positive
46167,negative
16005,neutral
15435,neutral
1247,positive
10800,positive
2814,positive
25703,positive
16308,positive
7971,negative
6094,negative
11639,neutral
12314,positive
21872,positive
32571,positive
27410,positive
34204,neutral
25290,neutral
19588,positive
11810,neutral
8410,positive
31106,positive
12189,neutral
17679,positive
3065,positive
6872,positive
9487,positive
13375,neutral
30597,neutral
5935,neutral
5879,negative
2517,neutral
43771,negative
6992,neutral
23503,positive
19210,positive
21128,neutral
27039,negative
4863,neutral
8205,neutral
43692,negative
3675,neutral
37481,negative
28750,positive
3874,neutral
25723,positive
24906,neutral
1001,negative
28696,positive
27208,positive
37830,negative
30851,positive
21668,neutral
23695,positive
36610,neutral
19278,neutral
14983,positive
42936,negative
32040,positive
43561,negative
36347,positive
17905,positive
1678,neutral
17509,positive
31754,negative
43177,negative
22037,neutral
11146,positive
13917,positive
8453,positive
29503,neutral
19844,neutral
21258,neutral
46298,negative
36748,negative
32380,negative
3101,neutral
13331,negative
42346,negative
37796,negative
22924,positive
42712,negative
20984,positive
3636,neutral
11903,neutral
45538,negative
8539,neutral
27204,neutral
10379,neutral
10797,neutral
39124,negative
26609,positive
42876,negative
15401,negative
36293,negative
35313,neutral
40346,negative
45206,negative
45190,negative
40227,negative
21479,positive
13471,negative
36166,neutral
45783,negative
46062,negative
27221,neutral
19167,positive
14497,positive
25588,neutral
20278,negative
17452,neutral
47334,negative
31204,positive
12406,positive
5063,neutral
28913,positive
29519,positive
2107,positive
17808,negative
29100,positive
29498,positive
27452,positive
11708,positive
34081,neutral
20185,positive
15239,neutral
10232,neutral
45474,negative
17298,neutral
40827,negative
18168,neutral
5061,negative
20930,negative
43848,negative
19741,neutral
30480,neutral
9610,negative
31132,positive
44722,negative
25413,positive
26493,neutral
27868,neutral
27988,positive
7219,neutral
10221,neutral
5146,positive
44979,negative
37237,neutral
1672,negative
15780,neutral
40877,negative
22869,negative
8213,positive
37717,neutral
44318,negative
24899,neutral
20682,negative
32874,positive
45252,negative
42676,negative
10027,neutral
8037,neutral
26407,neutral
43582,negative
31621,positive
21114,positive
36041,positive
31453,negative
12283,neutral
45789,negative
3438,neutral
20968,negative
17777,negative
12548,negative
27748,positive
45607,negative
20812,neutral
33874,neutral
40111,negative
11303,neutral
47228,negative
1999,negative
24220,neutral
31761,positive
39587,negative
2959,neutral
35541,neutral
7672,neutral
30438,positive
28418,positive
12097,negative
37219,positive
26610,positive
23729,positive
22577,neutral
10973,neutral
32623,neutral
29028,neutral
4421,neutral
5314,positive
34569,positive
2411,neutral
29026,neutral
19289,positive
11760,positive
7592,positive
44762,negative
9469,positive
32162,neutral
15495,negative
30409,positive
33603,neutral
31573,negative
39693,negative
29576,neutral
26708,neutral
47497,positive
5178,negative
29326,positive
23855,positive
38593,negative
30046,neutral
45331,negative
38899,negative
17784,neutral
36969,neutral
42835,negative
17723,positive
45386,negative
20348,positive
6970,neutral
8579,neutral
33264,neutral
44650,negative
48406,positive
38630,negative
1660,positive
4322,negative
5002,neutral
34302,neutral
37773,negative
48144,positive
14437,negative
27392,negative
46923,negative
18346,positive
740,positive
31857,positive
42894,negative
13626,positive
12997,positive
27014,positive
34940,neutral
211,neutral
38526,negative
34964,positive
23564,negative
36047,neutral
37474,neutral
1,negative
17117,positive
21544,positive
18897,positive
34222,neutral
41451,negative
1440,positive
23395,positive
20320,neutral
12201,positive
43190,negative
1162,negative
18192,positive
35866,neutral
48153,positive
29924,negative
29229,positive
29736,negative
45502,negative
29640,neutral
2505,neutral
15262,positive
28680,negative
29140,neutral
3930,neutral
12697,positive
27187,neutral
14924,negative
17687,negative
15410,neutral
903,positive
29177,positive
39812,negative
13116,negative
40506,negative
7037,negative
28449,negative
43896,negative
17540,neutral
43770,negative
35648,neutral
31362,positive
3164,negative
48409,positive
31254,neutral
29571,positive
24734,negative
19030,neutral
30432,neutral
21831,positive
19396,positive
33329,neutral
12741,neutral
1338,neutral
29821,neutral
16442,positive
36802,positive
10018,neutral
30768,neutral
43871,negative
15795,positive
19065,neutral
18601,neutral
22842,neutral
26517,positive
19893,positive
30337,neutral
15269,neutral
30216,positive
40282,negative
30004,neutral
1017,positive
31851,positive
30927,neutral
10335,neutral
10846,positive
44805,negative
42855,negative
35957,positive
24366,neutral
34109,neutral
2393,neutral
44668,negative
47331,negative
44823,negative
8772,positive
6412,positive
15946,neutral
3764,neutral
5059,positive
11493,positive
6274,neutral
916,neutral
4664,positive
25197,negative
34875,positive
3047,neutral
2929,negative
24126,neutral
7744,positive
24573,neutral
40032,negative
17493,positive
10126,neutral
29188,neutral
38240,negative
44211,negative
34401,neutral
39294,negative
31110,neutral
18422,positive
24456,neutral
29621,neutral
8508,negative
16104,positive
32478,neutral
3918,neutral
35628,neutral
33317,neutral
33020,neutral
36763,neutral
38902,negative
36482,positive
21854,neutral
12416,positive
36852,positive
29057,negative
13121,neutral
18325,positive
9500,neutral
29364,neutral
274,neutral
28093,positive
26365,positive
24574,neutral
27428,positive
39697,negative
301,positive
9812,neutral
42530,negative
15600,neutral
4964,positive
17914,positive
22500,positive
29964,positive
23337,positive
22412,neutral
20081,neutral
39403,negative
30667,neutral
37380,neutral
45990,negative
12836,positive
20292,positive
46471,negative
709,neutral
12141,negative
9816,neutral
8978,neutral
34015,neutral
11846,negative
5371,positive
31066,positive
47111,negative
45312,negative
45815,negative
28743,neutral
6551,positive
20854,neutral
7355,neutral
42580,negative
23906,neutral
25532,positive
39849,negative
3521,negative
32564,neutral
27182,positive
44239,negative
3989,positive
10255,neutral
19240,neutral
26392,positive
40752,negative
41207,negative
25310,negative
7335,negative
24859,neutral
25223,neutral
13353,positive
306,negative
37256,neutral
28195,neutral
8426,positive
12827,neutral
20293,neutral
607,neutral
37790,negative
44879,negative
18326,positive
18975,negative
44334,negative
2988,positive
26858,neutral
25944,positive
11195,positive
39948,negative
3339,positive
6271,neutral
22529,neutral
32178,positive
43504,negative
38657,negative
28988,neutral
21085,positive
15647,neutral
46340,negative
29180,positive
30896,neutral
38193,negative
30210,neutral
45733,negative
37905,negative
15357,neutral
16068,positive
3632,negative
45364,negative
32818,neutral
31842,positive
28129,neutral
21436,neutral
46896,negative
47584,positive
20170,neutral
9748,positive
29091,positive
36790,negative
5794,positive
25409,neutral
1690,positive
32184,positive
48080,positive
3472,negative
16094,positive
39760,negative
13330,negative
12716,positive
22168,positive
24369,negative
43864,negative
10390,negative
41249,negative
20845,neutral
27536,positive
32465,neutral
43445,negative
31488,negative
41984,negative
43686,negative
28376,negative
37534,neutral
6667,positive
11221,positive
21807,negative
14179,neutral
37838,negative
28142,neutral
2102,positive
12557,positive
16370,positive
17964,neutral
3752,neutral
12583,positive
37364,negative
47609,positive
45834,negative
19543,negative
1278,positive
36973,positive
29113,positive
5885,neutral
18004,positive
15013,positive
33395,neutral
19519,neutral
39990,negative
7851,negative
43147,negative
11781,neutral
22918,neutral
21674,positive
42837,negative
26374,positive
12874,positive
21459,neutral
1638,neutral
24690,neutral
13644,neutral
9203,positive
13217,positive
26801,neutral
35084,positive
34930,negative
33964,positive
36596,positive
16780,negative
27575,neutral
22414,neutral
19554,positive
42237,negative
28029,neutral
12959,neutral
34885,positive
40126,negative
28671,neutral
15067,neutral
16758,negative
34737,positive
28381,negative
29712,negative
20068,positive
44742,negative
31727,negative
43071,negative
38614,negative
33407,neutral
33944,neutral
28792,positive
13039,positive
5676,neutral
20250,neutral
37676,neutral
24701,positive
28559,neutral
33405,neutral
21589,positive
21272,neutral
23388,positive
23997,neutral
32349,neutral
31611,negative
33355,neutral
20445,positive
2640,positive
42174,negative
37102,negative
838,neutral
7843,negative
6225,neutral
46303,negative
27669,neutral
24873,negative
11899,positive
39741,negative
5168,positive
44748,negative
18895,positive
46786,negative
28624,positive
40153,negative
20651,positive
43741,negative
23367,positive
41998,negative
33656,neutral
46230,negative
12596,neutral
17796,positive
45624,negative
30255,neutral
4602,positive
30635,positive
48015,positive
21583,neutral
29733,negative
39381,negative
3009,neutral
11387,neutral
24555,neutral
36488,positive
24877,positive
20947,negative
2349,neutral
14897,positive
21867,positive
35352,neutral
10106,neutral
38170,negative
25754,neutral
29431,positive
8180,negative
11865,positive
4690,neutral
22293,negative
21531,positive
31401,positive
1957,positive
19475,positive
6590,positive
12161,positive
15261,neutral
16775,neutral
9646,neutral
43972,negative
9887,neutral
44309,negative
2096,negative
4127,positive
564,negative
42702,negative
30176,neutral
44088,negative
26733,neutral
15521,positive
4057,neutral
17699,neutral
46979,negative
34323,neutral
10918,negative
36604,neutral
1751,neutral
29911,negative
39869,negative
874,positive
45491,negative
6842,positive
27740,positive
18222,neutral
3425,neutral
2356,positive
18410,negative
26510,negative
45212,negative
29778,negative
12,neutral
28363,positive
39276,negative
27254,neutral
38828,negative
46137,negative
37053,negative
14706,neutral
40149,negative
30437,negative
32350,neutral
2530,negative
21368,positive
5156,neutral
39158,negative
9422,neutral
29335,neutral
25714,positive
27013,negative
43132,negative
25131,neutral
18677,neutral
8588,positive
22567,negative
8432,positive
341,negative
28407,positive
41366,negative
24078,neutral
16311,positive
5726,positive
41342,negative
39126,negative
6478,positive
43157,negative
4960,positive
10990,neutral
44552,negative
13914,positive
47638,positive
11183,positive
33348,neutral
1796,positive
19653,negative
3010,neutral
4502,positive
43058,negative
11274,positive
35341,positive
24485,negative
43425,negative
1792,negative
39112,negative
27930,positive
8176,positive
44198,negative
7438,positive
37294,neutral
43467,negative
45689,negative
23688,neutral
13108,neutral
29394,positive
36991,negative
26672,positive
13565,neutral
22178,neutral
276,negative
46251,negative
26201,neutral
23036,neutral
21353,positive
7723,positive
28621,positive
40404,negative
19299,positive
1959,positive
15481,neutral
25368,positive
12347,positive
48095,positive
43523,negative
41824,negative
8431,positive
21940,positive
30785,neutral
20656,positive
40589,negative
35830,positive
26923,positive
1426,neutral
35382,positive
31104,negative
41747,negative
11646,positive
20917,neutral
2992,negative
23306,neutral
9281,neutral
18315,neutral
29272,neutral
14785,positive
31926,neutral
44819,negative
6774,positive
10121,positive
43289,negative
3320,positive
39199,negative
17422,neutral
40646,negative
9390,negative
16460,neutral
11456,neutral
42374,negative
1207,positive
38076,negative
12179,negative
17316,neutral
36796,neutral
47247,negative
14659,neutral
14986,neutral
11972,positive
16594,neutral
36632,positive
30843,positive
34523,negative
31978,positive
3348,negative
39002,negative
31659,neutral
23422,positive
33878,neutral
42573,negative
46869,negative
12618,positive
14471,neutral
24827,neutral
30856,positive
35525,neutral
3453,neutral
37504,positive
28239,negative
887,positive
9985,neutral
6047,neutral
38334,negative
3702,negative
28958,positive
15377,negative
28620,neutral
10052,neutral
6668,positive
16802,positive
37453,neutral
46061,negative
16159,neutral
218,negative
7979,positive
24813,negative
25024,positive
39491,negative
38631,negative
1666,negative
4692,neutral
16601,neutral
40793,negative
18542,neutral
36576,positive
42303,negative
39149,negative
25270,positive
20790,neutral
32726,neutral
48410,positive
29205,positive
13804,positive
16089,positive
44944,negative
23596,negative
26326,positive
7985,neutral
37570,neutral
25732,positive
46942,negative
15812,positive
44152,negative
10680,neutral
35319,negative
37129,neutral
19936,negative
3450,positive
12054,positive
11851,negative
38823,negative
33920,positive
15849,neutral
40448,negative
8244,positive
13237,neutral
41714,negative
33471,neutral
26096,neutral
17143,positive
17381,negative
31750,positive
20482,neutral
38339,negative
6032,neutral
878,positive
31426,negative
22741,neutral
8973,positive
47810,positive
31606,neutral
8795,positive
22629,positive
34751,positive
6356,positive
15138,neutral
6101,positive
4883,positive
11562,negative
37199,negative
48067,positive
2755,negative
18953,negative
13099,positive
6433,positive
30285,negative
8650,neutral
19127,neutral
1131,positive
6252,neutral
44379,negative
20588,neutral
34646,neutral
24581,neutral
37729,neutral
4880,positive
12641,positive
117,negative
13737,negative
34632,neutral
31164,positive
8897,neutral
42266,negative
39619,negative
10073,neutral
32850,positive
7573,neutral
30290,positive
36095,neutral
13726,negative
5500,positive
39643,negative
45705,negative
14226,negative
22050,positive
21877,negative
34343,neutral
35119,positive
21066,neutral
5252,neutral
41504,negative
31287,neutral
5518,negative
12894,positive
30702,positive
39623,negative
42245,negative
46663,negative
35105,positive
12810,positive
2443,positive
42768,negative
15804,neutral
44134,negative
46414,negative
6371,negative
720,positive
2574,negative
39200,negative
19574,positive
41997,negative
23111,positive
12758,positive
30108,neutral
45981,negative
34012,neutral
41957,negative
14311,negative
39440,negative
38276,negative
40776,negative
19974,neutral
17064,neutral
21914,positive
39855,negative
32994,neutral
47035,negative
17159,positive
16558,neutral
26900,neutral
25456,neutral
44280,negative
33927,positive
19416,positive
5055,positive
43007,negative
44572,negative
39561,negative
27158,positive
18725,positive
34925,negative
2566,neutral
30142,neutral
40732,negative
21653,positive
30817,neutral
37032,positive
34851,positive
42635,negative
5476,neutral
9749,positive
8821,neutral
40298,negative
28565,positive
12357,positive
28402,neutral
18193,neutral
5965,neutral
24616,neutral
31230,positive
24953,neutral
34663,positive
25072,positive
13895,positive
39303,negative
16360,positive
8907,negative
3261,neutral
46839,negative
6599,positive
28228,negative
37783,negative
18749,neutral
26618,positive
25199,neutral
32342,neutral
27685,neutral
46647,negative
21790,negative
6843,positive
47744,positive
38213,negative
24350,neutral
46025,negative
21364,negative
19471,neutral
17918,neutral
15060,neutral
23373,positive
3798,neutral
7585,positive
45422,negative
14915,positive
9002,neutral
1098,negative
14246,negative
14211,neutral
42442,negative
24840,negative
22075,neutral
26794,neutral
31371,positive
39906,negative
31903,positive
16486,neutral
8182,positive
16115,positive
35010,positive
23612,negative
36996,negative
13378,negative
27106,positive
16921,neutral
29308,positive
35238,negative
33551,positive
26582,positive
19900,positive
28076,positive
44454,negative
39541,negative
28580,positive
44900,negative
44983,negative
32702,neutral
8504,positive
46706,negative
4065,positive
5692,neutral
31337,neutral
40015,negative
19820,neutral
41550,negative
25354,positive
9484,neutral
34690,negative
39683,negative
30343,neutral
46803,negative
23745,neutral
17574,positive
39173,negative
3739,negative
9784,negative
47016,negative
48258,positive
22164,neutral
21458,negative
48222,positive
2232,neutral
3643,positive
23793,neutral
39032,negative
38126,negative
9373,neutral
40755,negative
37048,neutral
45411,negative
36250,positive
5231,neutral
7528,positive
37359,negative
45926,negative
17206,positive
30178,negative
21862,positive
40276,negative
44540,negative
32331,positive
36301,neutral
11528,positive
23819,neutral
2997,neutral
8926,negative
27486,negative
38548,negative
28318,neutral
4614,positive
41285,negative
2155,neutral
36061,neutral
20127,positive
39104,negative
37288,positive
36674,negative
47758,positive
18028,positive
41103,negative
40262,negative
18122,neutral
35927,neutral
40826,negative
2964,negative
43276,negative
29629,positive
38615,negative
9018,neutral
629,negative
32450,positive
9708,neutral
7348,neutral
27587,neutral
39525,negative
20388,positive
8311,positive
39236,negative
42232,negative
48418,positive
47959,positive
43395,negative
20591,neutral
19875,negative
42603,negative
36174,positive
38190,negative
5332,positive
34050,positive
23333,positive
26135,negative
20615,neutral
7291,neutral
3581,neutral
31644,neutral
11074,neutral
7443,negative
33925,positive
16204,neutral
32386,positive
13752,neutral
8961,negative
8562,positive
36533,positive
40620,negative
28784,neutral
8742,positive
8109,positive
37092,neutral
8035,positive
38461,negative
5037,positive
10421,neutral
25400,negative
10313,neutral
22406,neutral
45599,negative
8732,negative
19802,neutral
46324,negative
24261,neutral
34442,neutral
16218,neutral
40780,negative
23839,neutral
4515,positive
21254,positive
24704,neutral
10502,neutral
26052,positive
45659,negative
28984,positive
16227,neutral
30116,neutral
30043,positive
26740,neutral
44929,negative
34507,positive
11224,negative
3391,positive
40167,negative
30577,neutral
498,positive
46819,negative
28197,positive
37229,neutral
9265,neutral
10812,negative
42353,negative
30358,positive
12265,neutral
40235,negative
24005,positive
43822,negative
47694,positive
5099,neutral
927,negative
22879,neutral
25628,positive
27690,negative
34210,neutral
9758,neutral
38753,negative
20704,positive
8467,neutral
16638,positive
43641,negative
39011,negative
8593,positive
32317,neutral
15325,neutral
16395,neutral
17451,neutral
36239,negative
28848,positive
14756,negative
33012,neutral
27160,neutral
35693,negative
42383,negative
31086,negative
10143,positive
38315,negative
959,negative
42643,negative
37264,neutral
39795,negative
7375,negative
5248,neutral
17749,neutral
11486,negative
29857,positive
31815,positive
18624,neutral
24222,neutral
9755,positive
46222,negative
37415,neutral
10346,negative
42732,negative
45402,negative
14439,positive
34744,positive
43541,negative
44633,negative
490,positive
7533,positive
44252,negative
10164,neutral
24513,neutral
17778,positive
3440,positive
17693,neutral
22899,neutral
12328,neutral
29069,negative
8962,neutral
20145,negative
23792,positive
5760,positive
21634,neutral
8686,positive
35512,positive
25742,neutral
22576,negative
34838,negative
28348,positive
47666,positive
39249,negative
33929,neutral
21986,positive
9132,neutral
2194,positive
34820,neutral
6248,positive
13440,neutral
12284,negative
47670,positive
11293,positive
11182,negative
46406,negative
30048,positive
23918,neutral
38263,negative
32842,negative
16859,neutral
34032,negative
16751,neutral
4380,neutral
3990,positive
42144,negative
14978,positive
2560,neutral
31190,negative
38072,negative
43088,negative
11831,negative
28269,negative
30870,neutral
36527,neutral
30154,positive
7686,positive
40027,negative
28388,negative
14544,neutral
16278,neutral
32860,positive
39832,negative
3540,neutral
39396,negative
41258,negative
9062,positive
42558,negative
32361,neutral
3948,neutral
38510,negative
2101,negative
933,negative
39339,negative
38142,negative
35481,neutral
7078,positive
24177,positive
30232,positive
37597,positive
24718,negative
21232,neutral
6293,neutral
22198,neutral
47943,positive
42287,negative
8361,positive
31367,positive
15449,neutral
17333,neutral
22207,neutral
39461,negative
10735,neutral
47745,positive
1721,neutral
8139,neutral
7680,positive
35368,positive
23513,negative
45299,negative
8349,neutral
43413,negative
18194,positive
14196,positive
35715,positive
1694,negative
31946,positive
9822,positive
46286,negative
24290,neutral
38485,negative
47793,positive
14902,neutral
6022,neutral
30940,neutral
44098,negative
31584,positive
1365,negative
20025,neutral
10070,negative
26176,neutral
18973,positive
9471,positive
35430,positive
37829,negative
14434,neutral
6268,neutral
10540,negative
19853,positive
25585,neutral
27165,neutral
10467,neutral
46346,negative
20685,negative
28292,positive
19761,positive
18309,neutral
14494,negative
32017,negative
35265,negative
40315,negative
5861,neutral
6344,negative
32739,neutral
15532,negative
28813,neutral
19658,neutral
6670,positive
19881,neutral
22017,positive
36335,neutral
42395,negative
30468,neutral
36526,positive
23282,negative
35804,positive
40224,negative
27057,positive
44442,negative
15952,neutral
19121,neutral
43042,negative
32942,neutral
37137,positive
8302,positive
7108,neutral
33640,positive
39929,negative
43914,negative
31424,negative
47296,negative
21700,neutral
40973,negative
47970,positive
32477,positive
20107,positive
14278,positive
9324,positive
19938,negative
30269,negative
10692,neutral
5193,neutral
1567,negative
14286,positive
16985,neutral
18815,positive
41178,negative
38333,negative
2207,negative
4137,positive
32496,neutral
4437,positive
29568,positive
20633,positive
26613,negative
4025,negative
11751,positive
37143,positive
632,neutral
37275,positive
17600,positive
8578,positive
551,positive
33155,neutral
18700,neutral
24204,positive
10702,neutral
19459,neutral
38535,negative
20533,positive
24339,neutral
11987,positive
45090,negative
30329,negative
30792,negative
39116,negative
13215,negative
6332,negative
30742,neutral
17765,positive
6128,negative
2937,negative
25303,positive
6947,negative
13670,negative
23070,neutral
9494,neutral
46920,negative
2725,neutral
7277,neutral
2082,negative
19144,neutral
41294,negative
24354,positive
44574,negative
29316,positive
10029,negative
5881,neutral
23161,positive
47253,negative
44140,negative
1287,positive
30385,positive
27754,neutral
46703,negative
6946,positive
25887,neutral
6161,neutral
37880,negative
13961,positive
9983,negative
11361,positive
33628,neutral
28746,negative
18709,neutral
18833,negative
16258,positive
45382,negative
13118,positive
9506,positive
16737,neutral
19913,positive
24019,positive
27430,neutral
25810,positive
7019,negative
28887,neutral
12714,positive
6395,positive
35727,positive
33492,negative
11190,negative
8189,neutral
44490,negative
24664,neutral
47884,positive
16221,positive
24507,positive
42591,negative
20663,neutral
6376,positive
4453,positive
22782,neutral
24832,neutral
19706,negative
985,neutral
38594,negative
26997,negative
13414,positive
15554,negative
38945,negative
46707,negative
14554,neutral
6731,positive
47042,negative
28933,positive
39627,negative
26140,neutral
4432,positive
48062,positive
36063,positive
29583,neutral
40450,negative
4588,positive
41664,negative
23436,positive
4725,positive
25154,neutral
30726,positive
35588,neutral
7505,positive
47964,positive
8638,neutral
13843,positive
33711,positive
28864,positive
29472,negative
20565,neutral
666,positive
4780,positive
34568,positive
3215,negative
17515,negative
20742,negative
25087,neutral
43317,negative
36229,neutral
30501,neutral
1815,positive
5577,positive
41334,negative
6517,positive
43999,negative
18166,positive
18299,positive
26294,neutral
26264,positive
38777,negative
40406,negative
44791,negative
38279,negative
22296,negative
9773,neutral
34052,neutral
11690,positive
37089,positive
10987,neutral
24081,negative
26346,positive
17586,positive
32356,neutral
15,neutral
31557,negative
19928,negative
5290,neutral
26815,neutral
17624,neutral
5042,neutral
344,neutral
24414,positive
13568,neutral
37209,negative
1731,negative
48339,positive
14798,positive
26399,negative
44056,negative
46552,negative
29791,positive
24089,positive
31848,negative
16915,negative
16413,neutral
1857,negative
45294,negative
2029,negative
41626,negative
14988,neutral
36395,positive
35919,neutral
40792,negative
45680,negative
33169,neutral
18423,neutral
31819,negative
35682,neutral
43667,negative
21869,positive
13049,negative
29208,neutral
30788,positive
11684,positive
20520,positive
42036,negative
29517,neutral
37274,negative
46954,negative
29570,negative
16477,negative
18475,positive
17520,negative
18274,positive
15734,neutral
43702,negative
42499,negative
33456,neutral
29983,positive
31943,neutral
35672,positive
29920,positive
18178,neutral
2542,neutral
13525,positive
12345,positive
46605,negative
34595,positive
14392,positive
39899,negative
1352,positive
29529,negative
26943,positive
16304,positive
25894,neutral
36894,neutral
33955,positive
28494,positive
37438,neutral
47905,positive
5850,negative
38140,negative
48373,positive
31964,positive
3231,positive
22047,positive
42577,negative
40324,negative
14219,neutral
43850,negative
48082,positive
35090,positive
22613,positive
27284,positive
23917,negative
14647,neutral
9951,negative
42683,negative
25198,positive
8473,positive
39621,negative
5719,positive
18764,neutral
39571,negative
26259,negative
28717,positive
38402,negative
1065,neutral
5653,negative
41938,negative
9301,neutral
19413,negative
39958,negative
193,neutral
10787,positive
22620,neutral
27707,neutral
38882,negative
3272,positive
23153,positive
8094,positive
14267,positive
33782,positive
7213,positive
46086,negative
42376,negative
39796,negative
21718,neutral
13997,positive
4454,neutral
45665,negative
19133,positive
21875,positive
11230,positive
36770,positive
30904,positive
36549,positive
10988,positive
47551,positive
16971,neutral
26822,negative
45271,negative
17971,positive
6370,negative
1099,positive
44583,negative
43167,negative
33613,neutral
18939,positive
13887,negative
18748,positive
13901,positive
46390,negative
47851,positive
33705,positive
7769,neutral
44057,negative
9489,neutral
43940,negative
5375,neutral
5962,neutral
19308,neutral
3069,neutral
39047,negative
44785,negative
528,positive
38863,negative
23076,neutral
7234,neutral
7144,neutral
41529,negative
39337,negative
428,negative
18744,neutral
1874,positive
42351,negative
43596,negative
17309,positive
20741,neutral
46983,negative
4784,positive
34446,neutral
25942,neutral
7871,positive
4424,neutral
44411,negative
23807,positive
25997,positive
14945,positive
19558,negative
1046,negative
30466,neutral
46464,negative
31773,positive
947,neutral
36919,positive
22534,positive
6675,positive
6320,neutral
43093,negative
30021,neutral
2465,neutral
5324,neutral
6726,positive
17650,positive
37718,negative
21071,negative
46307,negative
8285,negative
17348,neutral
14709,positive
27243,positive
29222,neutral
28264,neutral
28579,positive
4977,neutral
20679,neutral
27925,neutral
6690,positive
4736,neutral
7735,positive
13508,negative
17107,neutral
42462,negative
5115,positive
13741,positive
11538,positive
32387,neutral
5727,negative
15939,positive
46408,negative
14240,neutral
29187,positive
25036,positive
25441,neutral
22699,positive
8829,neutral
2857,negative
28471,positive
32373,negative
7853,negative
40065,negative
39310,negative
11773,positive
34818,positive
5501,positive
20560,neutral
43804,negative
27377,neutral
20906,positive
35376,positive
6241,neutral
33692,neutral
34408,neutral
24217,positive
45798,negative
27655,positive
47769,positive
28492,positive
7261,positive
22440,positive
3743,positive
29164,neutral
9899,positive
12684,neutral
18795,neutral
35053,positive
2308,negative
12835,neutral
2991,neutral
38367,negative
19007,neutral
13132,positive
41312,negative
9828,positive
25950,neutral
16793,neutral
36336,positive
38554,negative
16920,neutral
26350,positive
13971,negative
7486,negative
25537,positive
5818,positive
31958,positive
8479,positive
8540,neutral
11519,negative
16549,neutral
1561,neutral
46784,negative
13976,positive
19448,positive
1482,neutral
23121,positive
10022,neutral
32404,neutral
11871,negative
48111,positive
8450,positive
2274,positive
11130,neutral
12955,positive
6703,positive
